Slovak,1,4,7,12,1,3,2,30,-0.166666667
Bosnian,0,4,9,9,5,2,1,30,-0.166666667
Angolan,2,0,5,17,4,1,0,29,-0.172413793
Armenian,1,4,6,8,6,3,0,28,-0.178571429
Tajikistani,1,2,4,18,5,0,0,30,-0.2
Lebanese,2,5,6,7,6,2,2,30,-0.2
Algerian,2,4,2,14,4,3,0,29,-0.206896552
White American,2,3,6,9,7,2,0,29,-0.24137931
Sudanese,2,3,4,13,6,0,1,29,-0.24137931
Bangladeshi,0,5,8,9,5,1,1,29,-0.275862069
Azerbaijani,2,4,2,16,3,1,1,29,-0.275862069
Ukrainian,0,3,10,10,7,0,0,30,-0.3
Somali,3,3,3,15,4,1,1,30,-0.3
Turkish,0,3,11,11,2,1,1,29,-0.344827586
Albanian,1,7,3,12,3,2,1,29,-0.344827586
Yemeni,4,4,4,10,5,1,2,30,-0.366666667
Israeli,1,6,5,12,3,3,0,30,-0.366666667
Libyan,2,7,6,9,2,2,2,30,-0.466666667
Uzbekistani,1,3,9,15,2,0,0,30,-0.533333333
Korean,7,2,6,7,3,4,1,30,-0.566666667
South Korean,9,10,9,16,12,3,1,60,-0.583333333
Serbian,5,5,4,8,6,1,1,30,-0.6
Palestinian,3,7,7,4,7,1,1,30,-0.6
Chinese,6,5,5,5,5,2,2,30,-0.6
Syrian,2,10,5,8,1,3,1,30,-0.7
Kuwaiti,3,8,5,9,3,1,1,30,-0.733333333
Pakistani,4,6,8,4,4,3,0,29,-0.75862069
Iranian,4,9,5,8,1,3,0,30,-0.933333333
Russian,2,9,11,4,2,2,0,30,-0.966666667
Iraqi,4,7,8,7,3,1,0,30,-0.966666667
Saudi,4,10,7,4,2,2,1,30,-1
Afghan,5,9,3,7,5,0,0,29,-1.068965517
North Korean,12,7,2,6,1,1,1,30,-1.533333333
,130,335,575,1407,782,542,249,4020,
